id,slug,website_before,website_after,changed
"d4471469-d2ab-44e9-98d3-2398a1ec749d","lyres-spirit","https://lyres.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb","https://lyres.com.au/",yes
"4870d1e9-75ea-43dc-b326-439a0eee6ebd","makin-whoopee-gift-shop","https://www.makinwhoopeegiftshop.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb","https://www.makinwhoopeegiftshop.com/",yes
"28df95cb-e7b5-4a01-a59b-1769441c36df","marlix-bespoke-furniture-joinery","https://www.marlix.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb","https://www.marlix.com.au/",yes
"b7f262b7-813d-43f7-a6fa-fa6100dd791a","martin-rogers-jewellery-adelaide-custom-jewellery-designers","http://www.martinrogers.com.au/?utm_source=google&utm_medium=GBP&utm_campaign=Adelaide&utm_content=MainLink","http://www.martinrogers.com.au/",yes
"c83120d9-2c72-485d-8b6e-5adf7f8b6d90","martin-rogers-jewellery-adelaide-custom-jewellery-designers-sa","http://www.martinrogers.com.au/?utm_source=google&utm_medium=GBP&utm_campaign=Adelaide&utm_content=MainLink","http://www.martinrogers.com.au/",yes
"bce7e70c-0778-4cf7-9602-68ec2cb2f9d9","materialised-design-studio-brisbane","https://www.materialised.com/?utm_campaign=Google%20My%20Business&utm_medium=organic&utm_source=googlemybusiness","https://www.materialised.com/",yes
"1afe0e59-5fde-4466-8e97-c0fc4e9acc16","materialised-design-studio-perth","https://materialised.com.au/?utm_campaign=Google%20My%20Business&utm_medium=organic&utm_source=googlemybusiness","https://materialised.com.au/",yes
"b2f18526-6a59-4b6c-85ae-861b330d482e","mcguigan-wines-cellar-door","https://www.mcguiganwines.com.au/?utm_source=gmb-listing&utm_medium=organic&utm_campaign=website","https://www.mcguiganwines.com.au/",yes
"2c1cbea9-4124-4adf-8dc7-b725ab9d31e6","merchants-of-the-sun","https://merchantsofthesun.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb","https://merchantsofthesun.com.au/",yes
"42d9328e-3497-4800-9d18-2b4c99e2632a","michael-hill-bendigo-jewellery-store","https://www.michaelhill.com.au/?utm_source=google&utm_medium=organic&utm_campaign=Google%20My%20Business&utm_content=Michael%20Hill%20Bendigo%20Jewellery%20Store&utm_term=plcid_14198006690738998486","https://www.michaelhill.com.au/",yes
"5a8f4124-4afa-4c9d-bbd6-e7b99bdc12ec","michael-hill-cairns-central","https://www.michaelhill.com.au/stores/michael-hill-cairns-central?utm_source=googlebusinessprofile&utm_medium=organic&utm_campaign=website&utm_content=cairns-central&utm_term=plcid_11780831653180833866","https://www.michaelhill.com.au/stores/michael-hill-cairns-central",yes
"61a72150-5f3d-4304-b6e7-c381ea3f2ff0","michael-hill-coffs-harbour-jewellery-store","https://www.michaelhill.com.au/?utm_source=google&utm_medium=organic&utm_campaign=Google%20My%20Business&utm_content=Michael%20Hill%20Coffs%20Harbour%20Jewellery%20Store&utm_term=plcid_967699361212884382","https://www.michaelhill.com.au/",yes
"aee899d0-51d8-48fe-a432-b9ca838c4c63","michael-hill-crown-central-jewellery-store","https://www.michaelhill.com.au/?utm_source=google&utm_medium=organic&utm_campaign=Google%20My%20Business&utm_content=Michael%20Hill%20Crown%20Central%20Jewellery%20Store%20-%20Wollongong&utm_term=plcid_13234179355152167857","https://www.michaelhill.com.au/",yes
"dd900050-3a5b-4517-9893-c49207055874","michael-hill-darwin-jewellery-store","https://www.michaelhill.com.au/?utm_source=google&utm_medium=organic&utm_campaign=Google%20My%20Business&utm_content=Michael%20Hill%20Darwin%20Jewellery%20Store%20-%20Darwin%20City&utm_term=plcid_16258358158109399292","https://www.michaelhill.com.au/",yes
"0a5635c2-537a-46ca-9928-7d89d00b978a","michael-hill-grand-central-jewellery-store","https://www.michaelhill.com.au/?utm_source=google&utm_medium=organic&utm_campaign=Google%20My%20Business&utm_content=Michael%20Hill%20Grand%20Central%20Jewellery%20Store%20-%20Toowoomba%20City&utm_term=plcid_10323446880659934490","https://www.michaelhill.com.au/",yes
"a59b60b2-0b79-4290-9da0-02a99a4e3ce3","michael-hill-launceston-jewellery-store","https://www.michaelhill.com.au/?utm_source=google&utm_medium=organic&utm_campaign=Google%20My%20Business&utm_content=Michael%20Hill%20Launceston%20Jewellery%20Store&utm_term=plcid_276639014070223628","https://www.michaelhill.com.au/",yes
"08603edb-377e-4005-8dfa-3446ae5d5fbf","michael-hill-port-macquarie-jewellery-store","https://www.michaelhill.com.au/?utm_source=google&utm_medium=organic&utm_campaign=Google%20My%20Business&utm_content=Michael%20Hill%20Port%20Macquarie%20Jewellery%20Store&utm_term=plcid_9080134945019778265","https://www.michaelhill.com.au/",yes
"b9553e9d-1b9b-46e0-a995-2abba4f47450","michael-unwin-wines","https://michaelunwinwines.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb","https://michaelunwinwines.com.au/",yes
"fffe8ec0-eaeb-4331-a0c1-770f38df3e15","mid-coast-printing","http://www.midcoastprinting.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb","http://www.midcoastprinting.com/",yes
"a43cb4c0-3a26-4664-9a30-33028c7a9789","miss-midgleys","https://www.missmidgleys.com.au/?utm_source=organic&utm_medium=google_business_profile","https://www.missmidgleys.com.au/",yes
"4098f1a7-bc14-4eff-868f-b23d7d1f10ad","monro-designed-furniture","https://monrodesigned.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb-website","https://monrodesigned.com.au/",yes
"a3cc1b91-ba5a-4593-9960-e3407c75a2f6","montalto","https://montalto.com.au/?utm_source=googlemaps&utm_medium=organic","https://montalto.com.au/",yes
"6d1db234-27be-4e7f-a05d-14b57e268c18","monty-brewing-co","https://montybrewingco.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb","https://montybrewingco.com.au/",yes
"a54bb29d-9101-46fa-a029-ea20e0dae807","mountain-culture-beer","https://mountainculture.com.au/pages/katoomba-brewpub-restaurant?utm_source=organic&utm_medium=gbp_listing&utm_content=katoomba","https://mountainculture.com.au/pages/katoomba-brewpub-restaurant",yes
"1f415f5f-056d-4998-abb8-2013bc81527a","mountain-culture-brewery-emu-plains","https://mountainculture.com.au/pages/emu-plains-taproom-brewery?utm_source=organic&utm_medium=gbp_listing&utm_content=emu_plains","https://mountainculture.com.au/pages/emu-plains-taproom-brewery",yes
"44e0d22f-fdb8-4036-b40f-f681c2712a41","mountain-culture-brewery-hobart","https://mountainculture.com.au/pages/hobart-craft-beer-taproom?utm_source=organic&utm_medium=gbp_listing&utm_content=hobart","https://mountainculture.com.au/pages/hobart-craft-beer-taproom",yes
"3b392633-c714-4081-b84c-e515edd5d83a","mountain-culture-brewery-katoomba","https://mountainculture.com.au/pages/katoomba-brewpub-restaurant?utm_source=organic&utm_medium=gbp_listing&utm_content=katoomba","https://mountainculture.com.au/pages/katoomba-brewpub-restaurant",yes
"e3f576bc-3909-440e-a340-bc5e6ec0ed66","mountain-culture-brewery-melbourne","https://mountainculture.com.au/pages/melbourne-brewpub-restaurant?utm_source=organic&utm_medium=gbp_listing&utm_content=melbourne","https://mountainculture.com.au/pages/melbourne-brewpub-restaurant",yes
"8d93f24e-e560-4d34-aade-80e42e512846","mountain-culture-brewery-redfern","https://mountainculture.com.au/pages/redfern-bar?utm_source=organic&utm_medium=gbp_listing&utm_content=redfern","https://mountainculture.com.au/pages/redfern-bar",yes
"854d98e7-9690-4b84-8b48-01bd54cd1e7f","mullywood-studios","http://mullywood.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb","http://mullywood.com.au/",yes
"95fd5d0a-2005-4c79-8c84-cf7366416972","my-jewellery-shop","https://myjewelleryshop.com.au/?utm_source=google&utm_medium=organic&utm_campaign=google_business_profile","https://myjewelleryshop.com.au/",yes
"6ec24b21-f14b-4091-9cba-8f4b6b86e081","naturally-timber-custom-made-furniture-sydney","https://naturallytimber.com.au/?utm_source=google&utm_medium=organic&utm_campaign=google_business_profile","https://naturallytimber.com.au/",yes
"7309506b-ec0b-423d-8df8-a8a54cafa1cd","newcastle-beer-fest","http://www.newcastlebeerfest.com.au/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=12247833193122127236","http://www.newcastlebeerfest.com.au/",yes
"4f2e1ab1-88fd-417d-9bef-56e9ef2ee4ba","newcastle-jewellery-valuations","http://www.njvals.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb","http://www.njvals.com.au/",yes
"5ced8e77-70c9-4df3-928b-d711a26418d2","nomadic-people-silver-jewellery-design","https://www.nomadicpeople.com.au/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=9687245889460538836","https://www.nomadicpeople.com.au/",yes
"717223e8-ab88-4e7b-832a-11d6caab74e5","norrland","https://norrlandptyltd.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb","https://norrlandptyltd.com/",yes
"cfcab349-2121-44d9-86c4-695b2a5d8b7d","oas-clay-creative","https://www.oasclaycreative.com.au/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=3452937402977756288","https://www.oasclaycreative.com.au/",yes
"a1ebe9d6-2ef5-46f7-976d-4970e4dce2ef","obrien-glass-bendigo","https://www.obrien.com.au/locations/glazier-bendigo/?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_term=branch-bendigo&utm_content=glazing","https://www.obrien.com.au/locations/glazier-bendigo/",yes
"0cc8254f-0753-4b16-8b95-c6db9337b86c","one-drop-brewing-co","http://onedropbrewingco.com.au/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=3190687379776620687","http://onedropbrewingco.com.au/",yes
"3a76a608-0185-4a78-bca3-03c323169f91","ordekian-jewellery-gold-coast-custom-and-handmade","https://ordekianjewellery.com.au/?utm_source=google_profile&utm_campaign=localo&utm_medium=mainlink","https://ordekianjewellery.com.au/",yes
"bc0b6df4-ece5-4f7d-8080-ff2f72b9068e","oz-design-coffs-harbour","https://ozdesignfurniture.com.au/showrooms/coffs-harbour/?utm_source=google&utm_medium=organic&utm_campaign=Coffs%20Harbour%20business%20profile&utm_term=plcid_6485348174579021997","https://ozdesignfurniture.com.au/showrooms/coffs-harbour/",yes
"0a2496d4-6dfe-486d-ba0f-769857df8c21","pandora-casuarina","https://stores.pandora.net/en-au/au-nt/casuarina/pandora-jewellery-auea40007a.html?utm_source=google&utm_medium=listing&utm_content=auea40007a&utm_campaign=AU-NT&utm_keyword=Casuarina","https://stores.pandora.net/en-au/au-nt/casuarina/pandora-jewellery-auea40007a.html",yes
"fa2f29ba-12cf-4de4-9d2f-9c2f9f9e7491","pandora-port-macquarie","https://stores.pandora.net/en-au/au-nsw/portmacquarie/pandora-jewellery-au0cc63ad4.html?utm_source=google&utm_medium=listing&utm_content=au0cc63ad4&utm_campaign=AU-NSW&utm_keyword=Port%20Macquarie","https://stores.pandora.net/en-au/au-nsw/portmacquarie/pandora-jewellery-au0cc63ad4.html",yes
"3a226fc3-ed46-4cf8-8c26-b9123d976fdd","patina-at-customs-house","https://patinacustomshouse.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gbp","https://patinacustomshouse.com.au/",yes
"89134997-71c7-4d6b-b36d-4b00ec3a21d6","pavys-glass","https://www.pavysglass.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb","https://www.pavysglass.com.au/",yes
"997e3990-5a2c-4746-a410-1754c81f8a80","payton-kitchens","https://www.paytonkitchens.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb","https://www.paytonkitchens.com.au/",yes
"1b97b3b0-6165-45fa-b43f-b21d54128f59","peter-kendall-art-gallery","https://www.kendallart.com.au/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=9160581966864224165","https://www.kendallart.com.au/",yes
"26942886-c08c-44fa-bb09-191e51b45bd9","petrena-windscreens","https://www.petrenawindscreens.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb","https://www.petrenawindscreens.com.au/",yes
"c98beebd-4c0c-4f0b-85f4-64e4d0db76d6","pfitzner-furniture-furniture-maker-adelaide-hills","https://pfitzner.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb_adelaide_hills","https://pfitzner.com.au/",yes
"3e562aca-f169-4366-b459-655e7a393c94","pfitzner-furniture-quality-furniture-adelaide","https://pfitzner.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb","https://pfitzner.com.au/",yes
"d75c4e98-eeed-401f-bf5d-162753bee61a","pine-street-creative-arts-centre","https://www.cityofsydney.nsw.gov.au/community-centres/pine-street-creative-arts-centre?utm_content=Pine+Street+Creative+Arts+Centre+-+Chippendale&utm_campaign=Google+My+Business&utm_medium=organic&utm_source=google&utm_term=plcid_6057080680745554250","https://www.cityofsydney.nsw.gov.au/community-centres/pine-street-creative-arts-centre",yes
"cb729dff-6aba-48aa-97dc-9aa8140b7b23","pinot-and-picasso-ballarat","http://www.pinotandpicasso.com.au/ballarat?utm_source=google&utm_medium=organic&utm_campaign=gmb","http://www.pinotandpicasso.com.au/ballarat",yes
"2d210918-23fc-4616-ab1e-bc1ae792efab","port-heritage-jewellers-watch-and-clock-makers","https://www.localsearch.com.au/profile/port-heritage-jewellers-watch-clock-makers/port-macquarie-nsw-2444/107c?utm_source=google&utm_medium=organic&utm_campaign=gmb","https://www.localsearch.com.au/profile/port-heritage-jewellers-watch-clock-makers/port-macquarie-nsw-2444/107c",yes
"82ec2bc8-f472-4236-a51b-14c8e8061077","portsy-clay","https://www.portsyclay.com.au/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=11942492358558813051","https://www.portsyclay.com.au/",yes
"43c991e8-dd2e-4755-af37-43be63df1631","poster-factory","https://www.posterfactory.com.au/?utm_source=gmb&utm_medium=organic&utm_campaign=gmb","https://www.posterfactory.com.au/",yes
"f3071ac4-fa8b-42e4-bc14-5b389848e4a5","printing-and-more-manuka","http://manukaprinting.com.au/?utm_source=google&utm_medium=gbp","http://manukaprinting.com.au/",yes
"7dd0e8d1-cbaa-4091-92c9-0ca98989ff5f","ps-ceramics","https://www.psceramics.com.au/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=494252590920695300","https://www.psceramics.com.au/",yes
"49366c6c-b3cd-4d94-92b9-be3125b10d3c","riverbank-estate-winery","http://www.riverbankestate.com.au/?utm_source=gmb&utm_id=gmb","http://www.riverbankestate.com.au/",yes
"528f22ef-9992-4483-a4c2-d012116a6650","robert-gordon","https://www.robertgordonaustralia.com/?utm_source=google&utm_medium=organic&utm_campaign=GBP","https://www.robertgordonaustralia.com/",yes
"37b8ac88-083b-4cac-ba5c-68e75e466c91","ronalds-jewellers","https://ronaldsjewellers.com.au/?utm_source=Cairns+City&utm_medium=googleplaces","https://ronaldsjewellers.com.au/",yes
"8c4cf18a-6da3-44cb-b930-6672ff2310e1","rowe-design-gold-and-silversmith","https://rowedesign.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb","https://rowedesign.com.au/",yes
"0bf63457-0da8-4682-a327-6bccb2e3c234","saltire-estate","https://www.saltireestate.com.au/?utm_source=Google&utm_medium=Organic&utm_campaign=GMB_KOD","https://www.saltireestate.com.au/",yes
"e53d16e1-696d-460c-9815-c14ba6f62dba","sams-patch","https://samspatch.com.au/?utm_source=google&utm_medium=local","https://samspatch.com.au/",yes
"7c5d072c-c02a-4e05-92a3-f6860083af5c","shadwicks-fine-jewellery","https://www.shadwicksfinejewellery.com.au/?utm_source=local&utm_medium=organic&utm_campaign=gmb","https://www.shadwicksfinejewellery.com.au/",yes
"7fa852a2-b5cc-4548-a059-0d85fa17fa5e","signcity-nt","http://www.signcitynt.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb","http://www.signcitynt.com.au/",yes
"669c296e-61c5-435c-b881-2bfbfe73b1d3","simonetto-s-cabinets-and-joinery","https://www.simonetto.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb","https://www.simonetto.com.au/",yes
"cc65951b-c1d1-4b1e-a5fd-e7239a8a0d50","snap-print-solutions-cairns","https://www.snap.com.au/snap-print-solutions-cairns.html?utm_source=google&utm_medium=organic&utm_campaign=gmb_cairns","https://www.snap.com.au/snap-print-solutions-cairns.html",yes
"67632c68-ee9e-4f54-9ae3-546043802015","snap-print-solutions-canberra-south","https://www.snap.com.au/snap-print-solutions-canberra-south.html?utm_source=google&utm_medium=organic&utm_campaign=gmb_CanberraSouth","https://www.snap.com.au/snap-print-solutions-canberra-south.html",yes
"a2261796-7c21-4169-9b79-37c1de22fad3","snap-print-solutions-hobart","https://www.snap.com.au/snap-print-solutions-hobart.html?utm_source=google&utm_medium=organic&utm_campaign=gmb_hobart","https://www.snap.com.au/snap-print-solutions-hobart.html",yes
"0f44c91e-3974-4dc9-9fe0-0d0d64b2103d","snap-print-solutions-northbridge","https://www.snap.com.au/snap-print-solutions-northbridge.html?utm_source=google&utm_medium=organic&utm_campaign=gmb_northbridge","https://www.snap.com.au/snap-print-solutions-northbridge.html",yes
"cd286db4-caae-4eea-9660-35ca1e182570","snap-print-solutions-perth-cbd","https://www.snap.com.au/snap-print-solutions-perth-cbd.html?utm_source=google&utm_medium=organic&utm_campaign=gmb_perth-cbd","https://www.snap.com.au/snap-print-solutions-perth-cbd.html",yes
"14b3e1a8-f2cf-4a0b-af5d-0f3761e12949","snap-print-solutions-port-macquarie","https://www.snap.com.au/snap-print-solutions-port-macquarie.html?utm_source=google&utm_medium=organic&utm_campaign=gmb_port-macquarie","https://www.snap.com.au/snap-print-solutions-port-macquarie.html",yes
"c52d975d-f109-45c9-bbe2-16d378a52ef2","snap-print-solutions-toowoomba","https://www.snap.com.au/snap-print-solutions-toowoomba.html?utm_source=google&utm_medium=organic&utm_campaign=gmb_toowoomba","https://www.snap.com.au/snap-print-solutions-toowoomba.html",yes
"9e30ad59-f628-47bb-b616-551e78c86695","snap-print-solutions-west-perth","https://www.snap.com.au/snap-print-solutions-west-perth.html?utm_source=google&utm_medium=organic&utm_campaign=gmb_west-perth","https://www.snap.com.au/snap-print-solutions-west-perth.html",yes
"7ca43b57-ba74-41a3-a0d5-b1bdfad9ad6c","snap-print-solutions-wollongong","https://www.snap.com.au/snap-print-solutions-wollongong.html?utm_source=google&utm_medium=organic&utm_campaign=gmb_wollongong","https://www.snap.com.au/snap-print-solutions-wollongong.html",yes
"5c75235a-56cd-4640-8677-e0f56bfee7cd","soulesque-art-and-wellbeing-studio","http://soulesque.net/?utm_source=gmb&utm_medium=referral","http://soulesque.net/",yes
"81c4d643-f965-4f25-8da8-bdfb00a825b2","sportstar-screenprinting","https://www.sportstarscreenprinting.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb","https://www.sportstarscreenprinting.com.au/",yes
"0a22e9c1-514c-439d-a839-4be18f64a621","spotlight-coffs-harbour","https://www.spotlightstores.com/store/new-south-wales/spotlight-coffs-harbour/s082?utm_source=google&utm_medium=organic&utm_campaign=Google+My+Business&utm_content=Spotlight+Coffs+Harbour&utm_term=plcid_4838261669146729926","https://www.spotlightstores.com/store/new-south-wales/spotlight-coffs-harbour/s082",yes
"4073aa2d-04c4-47b5-b8de-95af0c855425","spotlight-darwin","https://www.spotlightstores.com/store/northern-territory/spotlight-darwin/s057?utm_source=google&utm_medium=organic&utm_campaign=Google%20My%20Business&utm_content=Spotlight%20Darwin%20-%20Millner&utm_term=plcid_7719103336797553354","https://www.spotlightstores.com/store/northern-territory/spotlight-darwin/s057",yes
"94481a36-f73f-49f1-9f80-ca28451d6867","spotlight-launceston","https://www.spotlightstores.com/store/tasmania/spotlight-launceston/s011?utm_source=google&utm_medium=organic&utm_campaign=Google+My+Business&utm_content=Spotlight+Launceston&utm_term=plcid_7558431728108417202","https://www.spotlightstores.com/store/tasmania/spotlight-launceston/s011",yes
"6c9e6108-0170-41e4-b1f5-a83afdfc1b03","starward-distillery-and-bar","https://starward.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb_listing","https://starward.com.au/",yes
"3e7cb6d9-2a18-44f4-bb60-89271acb8ac7","starward-whisky","https://starward.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb_listing","https://starward.com.au/",yes
"edd2e879-8242-46ce-be0e-1b4ac528089d","stone-and-wood","https://stoneandwood.com.au/pages/byron-bay?utm_source=google&utm_medium=organic&utm_campaign=gbp","https://stoneandwood.com.au/pages/byron-bay",yes
"9d60b77a-a773-4e19-9342-b0574ed4cf1b","stone-and-wood-brewery-byron-bay","https://stoneandwood.com.au/pages/byron-bay?utm_source=google&utm_medium=organic&utm_campaign=gbp","https://stoneandwood.com.au/pages/byron-bay",yes
"117a9d67-fc64-4197-ab6f-6b33664a9a6f","stone-wood-byron-bay","https://stoneandwood.com.au/pages/byron-bay?utm_source=google&utm_medium=organic&utm_campaign=gbp","https://stoneandwood.com.au/pages/byron-bay",yes
"d71a29ea-3f6b-44c7-806f-2e31030cc185","studio-medea-artigianato-dal-mediterraneo","https://studiomedea.com/?utm_source=GMB&utm_medium=organic","https://studiomedea.com/",yes
"3c275c07-72b6-4fa7-ab2a-3cb690ff2124","sunshine-coast-art-and-framing-gallery","https://artframes.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing","https://artframes.com.au/",yes
"f9a09f1c-3af3-443e-8148-79f396f17fa9","sunstate-jewellers","http://www.sunstatejewellers.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb","http://www.sunstatejewellers.com.au/",yes
"609f4128-9c90-4de1-b936-5c4f223b5712","swinging-bridge-wines","https://www.swingingbridge.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing","https://www.swingingbridge.com.au/",yes
"d0e6d636-ded2-440e-b0d8-502454036bd6","tan-lines-distilling","http://tanlinesdistilling.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb","http://tanlinesdistilling.com/",yes
"7025bdad-0aa8-4505-8e77-93135a576207","taylors-wines","https://www.taylorswines.com.au/?utm_source=auburn-sa&utm_medium=gmb-listing&utm_campaign=gmb&utm_content=auburn-sa","https://www.taylorswines.com.au/",yes
"cba6cc7a-a00c-4dd1-8e5f-8d49a4571950","teddy-sinclair","http://www.teddysinclair.com/?utm_source=GMBlisting&utm_medium=organic&utm_campaign=gmb-listing","http://www.teddysinclair.com/",yes
"05679d35-5530-4cb3-b76a-92745f425b4b","tee-shirt-republic","http://teeshirtrepublic.com.au/?utm_source=gmb&utm_medium=local&utm_campaign=inbound","http://teeshirtrepublic.com.au/",yes
"842db2a3-025e-4e1e-9386-7ebd6652be8c","the-beer-factory","https://www.thebeerfactory.net.au/?utm_source=Google&utm_medium=Organic&utm_campaign=GMB","https://www.thebeerfactory.net.au/",yes
"c317f3c4-a710-4fea-9ee2-d6bfe66aa22f","the-classic-jewellers-engagement-rings","https://theclassicjewellers.com/?utm_campaign=gmb","https://theclassicjewellers.com/",yes
"0db73fdd-260f-4bf7-9032-b3ceb2ff8b98","the-fabric-printer","https://fabricprinter.com.au/?utm_source=gmb&utm_medium=local&utm_campaign=inbound","https://fabricprinter.com.au/",yes
"0b945ab0-8b44-42c5-99e0-1db99c144e3f","the-generous-squire","http://www.thegeneroussquire.com.au/?utm_campaign=gmb&utm_medium=organic&utm_source=google&utm_term=plcid_17409308233478127209","http://www.thegeneroussquire.com.au/",yes
"097d2e97-e8db-4005-b0ac-87c072f7203c","the-leadlight-gallery-geelong-and-ballarat","https://theleadlightgallery.com.au/?utm_source=organic&utm_medium=google&utm_campaign=GMBlisting","https://theleadlightgallery.com.au/",yes
"22f475e1-e6fe-458b-a7ab-547ad3df1753","the-mainstay-farmstay","https://www.themainstay.com.au/?utm_source=local&utm_medium=organic&utm_campaign=gmb&utm_content=website","https://www.themainstay.com.au/",yes
"8373dcc2-7532-4193-a7c2-d8fee1521b5a","the-sewing-project","http://www.thesewingproject.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb","http://www.thesewingproject.com.au/",yes
"7b36177b-78d6-413c-934e-9376a28d9932","the-tivoli","https://www.thetivoli.com.au/?utm_source=google&utm_medium=gmb&utm_campaign=seo","https://www.thetivoli.com.au/",yes
"fb0b55ef-7419-4a69-ae64-94bf99f2b700","the-wood-room","https://thewoodroom.com.au/?utm_source=google&utm_medium=organic&utm_campaign=Google%20My%20Business","https://thewoodroom.com.au/",yes
"aba148ff-1e30-4d11-88b1-e46d8f3487ab","thomas-meihofer-jewellery-design","https://www.thomasmeihoferjewellery.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb","https://www.thomasmeihoferjewellery.com.au/",yes
"27dc1685-7f2d-453f-af97-886a1e9bb666","top-end-joinery","https://www.topendjoinery.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb","https://www.topendjoinery.com.au/",yes
"b6675a95-fb5a-48ca-b56f-9e1bad399a48","traditional-turnings","https://traditionalturnings.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb","https://traditionalturnings.com.au/",yes
"ee55eed4-9b04-4d6f-9438-1e0e869bbabe","truffle-hill","https://www.trufflehill.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb","https://www.trufflehill.com.au/",yes
"7e6220ab-f389-48d0-ab4d-c3f4ad360661","tuft-and-touch-tufting-studio","https://tuftandtouch.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=18358514813205833221","https://tuftandtouch.com/",yes
"5e752d17-3d3a-45a9-9221-71d451c88eca","tulloch-wines","https://www.tullochwines.com/?utm_source=google&utm_medium=organic&utm_campaign=GMB","https://www.tullochwines.com/",yes
"8976a85b-041c-431c-9207-9ad06c7ba8de","twobays-brewing-co-brewery-mornington-peninsula","https://www.twobays.beer/?utm_source=GMBlisting&utm_medium=organic","https://www.twobays.beer/",yes
"75bd9dad-f216-4a2f-9f7c-119b8bff7ff9","underart-gallery","https://www.underart.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb","https://www.underart.com.au/",yes
"8dac378e-6546-4d9e-879b-e800c9051ee9","upper-reach-winery","https://www.upperreach.com.au/?utm_source=gmb&utm_medium=organic&utm_campaign=website-button","https://www.upperreach.com.au/",yes
"9cc2bf57-8ec4-4ee8-bd0f-606a65ce90d4","utopia-records","https://www.utopia.com.au/?utm_source=gmb&utm_medium=organic","https://www.utopia.com.au/",yes
"801e4bcc-dede-4708-bc2b-e324068f81e4","walkabout-wildlife-sanctuary","https://www.walkaboutpark.com.au/?utm_source=google&utm_medium=organic&utm_campaign=Google%20My%20Business%20Page","https://www.walkaboutpark.com.au/",yes
"d4659676-178a-45b8-a6d9-d8a1c9a0851e","wallace-bishop-cairns","https://www.wallacebishop.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gbpCAIRNS","https://www.wallacebishop.com.au/",yes
"1da19ab7-5df9-4004-a812-0700f58c6a39","wallace-bishop-coffs-harbour","https://www.wallacebishop.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gbpCOFFSHARBOUR","https://www.wallacebishop.com.au/",yes
"68b7759c-4a93-42ee-89ed-e468c9be456f","wallace-bishop-toowoomba","https://www.wallacebishop.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gbpTOOWOOMBA","https://www.wallacebishop.com.au/",yes
"86bf6ab0-62df-42d6-8a31-0aadd3dbbfcd","wine-for-dudes","http://www.winefordudes.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=5510681903531085919","http://www.winefordudes.com/",yes
"8678ebf1-a727-447f-a5ac-b2c920b31e82","wirra-wirra-mclaren","https://wirrawirra.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb","https://wirrawirra.com/",yes
"cd32de49-549e-40f0-85c8-44cd35135340","wirra-wirra-vineyards","https://wirrawirra.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb","https://wirrawirra.com/",yes
